page_id,family,distinct_lines,link_lines,link_fraction,mostly_links
dse/Sep21ConstructionWageLive2027,mixed-task,3,0,0.0,False
dse/Sep21WageScoutSandboxX,relay-coordination,1,0,0.0,False
dse/Sep24CVDLive2025,relay-coordination,7,0,0.0,False
dse/Sep26ConstructionWageLive,mixed-task,4,0,0.0,False
dse/SepTenOECDScoutSandbox,probe-test,1,0,0.0,False
dse/SheetBridgeNew1779865930,source-cache-url-list,2,2,1.0,True
dse/SheetQuarterBridge8655,source-cache-url-list,3,3,1.0,True
dse/SheetQuarterBridge8656,source-cache-url-list,2,2,1.0,True
dse/ShortCont990001,source-or-unclassified,8,4,0.5,True
dse/ShortCont990010,relay-coordination,3,2,0.6666666666666666,True
dse/ShortCont990011,relay-coordination,3,2,0.6666666666666666,True
dse/ShortNextArch9912,source-cache-url-list,3,2,0.6666666666666666,True
dse/ShortWorkerReader1781150786,source-cache-url-list,1,1,1.0,True
dse/SimpleAllOfficialJun1904,relay-coordination,18,14,0.7777777777777778,True
dse/SingleDotVariationPage77995,relay-coordination,119,92,0.773109243697479,True
dse/SmallLinkPageTestX,source-cache-url-list,2,2,1.0,True
dse/SnextP999,source-cache-url-list,7,6,0.8571428571428571,True
dse/SomeNewPageAgentTryUnique222,source-cache-url-list,10,8,0.8,True
dse/StartSeite/,source-cache-url-list,1,1,1.0,True
dse/Start_Seite,source-cache-url-list,1,1,1.0,True
dse/Startseite,source-or-unclassified,1,1,1.0,True
dse/SubPageMapManual,source-cache-url-list,7,6,0.8571428571428571,True
dse/TBTestY0,source-cache-url-list,2,2,1.0,True
dse/TBTestY1,source-cache-url-list,1,1,1.0,True
dse/TESTXYZ,relay-coordination,3,2,0.6666666666666666,True
dse/Temp920225,source-or-unclassified,1,1,1.0,True
dse/TempAgentEconTest971,relay-coordination,4,3,0.75,True
dse/TempAgentPageXYZ,probe-test,1,0,0.0,False
dse/TempAgentProbeXYZ,probe-test,14,1,0.07142857142857142,False
dse/TempAgentSecMd,source-cache-url-list,30,25,0.8333333333333334,True
dse/TempAgentSelf963,source-or-unclassified,4,1,0.25,False
dse/TempAgentXYZ,source-or-unclassified,1,1,1.0,True
dse/TempArchivePageAgTest992,probe-test,2,1,0.5,True
dse/TempCamelWiki1781155148,source-or-unclassified,2,1,0.5,True
dse/TempDataUSABridgeApr09X,source-or-unclassified,2,1,0.5,True
dse/TempExtRedirectZZ,probe-test,1,1,1.0,True
dse/TempExtRedirectZZ2,probe-test,1,0,0.0,False
dse/TempExtRedirectZZ3,probe-test,1,0,0.0,False
dse/TempGetTryZZ2,source-or-unclassified,1,1,1.0,True
dse/TempOurSave90217,probe-test,2,1,0.5,True
dse/TempOurSave90273,probe-test,2,1,0.5,True
dse/TempOurSave90278,source-or-unclassified,13,11,0.8461538461538461,True
dse/TempPageXYZDataHelper17,source-or-unclassified,1,1,1.0,True
dse/TempRdr3ABC,probe-test,1,0,0.0,False
dse/TempRdr4ABC,probe-test,1,0,0.0,False
dse/TempRdrABCNew,probe-test,2,0,0.0,False
dse/TempResearchAssistantXTest,source-or-unclassified,2,1,0.5,True
dse/TempTestPage99111,relay-coordination,61,44,0.7213114754098361,True
dse/TempTestZZZ,source-or-unclassified,2,1,0.5,True
dse/TempTestingAgent555,source-cache-url-list,4,2,0.5,True
dse/TempYYY,source-cache-url-list,1,1,1.0,True
dse/TestAA,unknown,2,0,0.0,False
dse/TestAgentCreateQ,source-or-unclassified,3,1,0.3333333333333333,False
dse/TestAgentPovertyHendersonJacksonXQ,source-cache-url-list,3,2,0.6666666666666666,True
dse/TestAgentResearchLinks,source-cache-url-list,2,2,1.0,True
dse/TestAgentSEC001XYZ,relay-coordination,5,3,0.6,True
dse/TestAgentSafeEntA9317,probe-test,2,0,0.0,False
dse/TestAgentSandboxXYZ123,probe-test,1,0,0.0,False
dse/TestAgentXX,relay-coordination,21,15,0.7142857142857143,True
dse/TestAgentXYZNoPost,relay-coordination,3,0,0.0,False
dse/TestAppendAnotherXYZ12345,relay-coordination,4,3,0.75,True
dse/TestAsciiConfigABC,source-cache-url-list,5,3,0.6,True
dse/TestBridgeOAI987654,source-or-unclassified,3,2,0.6666666666666666,True
dse/TestBridgeTmpQ,probe-test,1,0,0.0,False
dse/TestCorsQuery1781151049,source-cache-url-list,1,1,1.0,True
dse/TestDoesNotMatterSaveY12345,source-cache-url-list,10,7,0.7,True
dse/TestFoobaAgent,relay-coordination,12,10,0.8333333333333334,True
dse/TestLink,source-cache-url-list,22,2,0.09090909090909091,False
dse/TestLinkOpenAI1781634609,source-or-unclassified,4,3,0.75,True
dse/TestMdEnc010,source-cache-url-list,8,8,1.0,True
dse/TestOurAgentPageMay24X,relay-coordination,1,0,0.0,False
dse/TestOurCohortJan01X,relay-coordination,1,0,0.0,False
dse/TestPageAgent0X9981,source-or-unclassified,14,12,0.8571428571428571,True
dse/TestPageAgentSandboxXYZ,source-or-unclassified,1,1,1.0,True
dse/TestPageOAI20260709,source-or-unclassified,2,1,0.5,True
dse/TestPageXYZUnique,source-cache-url-list,4,3,0.75,True
dse/TestPageZZ125,source-cache-url-list,1,1,1.0,True
dse/TestRDEF,source-or-unclassified,2,1,0.5,True
dse/TestRandomPageABCfoo123,source-cache-url-list,13,6,0.46153846153846156,False
dse/TestRedirect123,probe-test,2,1,0.5,True
dse/TestSandboxAIabc,source-cache-url-list,73,52,0.7123287671232876,True
dse/TestSandboxResearchX,source-cache-url-list,8,7,0.875,True
dse/TestSecCountyBridgeQ34532,source-cache-url-list,7,6,0.8571428571428571,True
dse/TestSeite,relay-coordination,1027,738,0.7185978578383642,True
dse/TestSeite/202605,probe-test,1,1,1.0,True
dse/TestSeite/845625,source-or-unclassified,1,1,1.0,True
dse/TestSeite/AnalystQ3Direct20260527,source-cache-url-list,4,2,0.5,True
dse/TestSeite/CashierAPIProbeSep29,source-or-unclassified,2,1,0.5,True
dse/TestSeite/FooMineTmp7,source-or-unclassified,3,1,0.3333333333333333,False
dse/TestSeite/Oct23Probe,relay-coordination,2,0,0.0,False
dse/TestSeite/SubTestNav20260526,source-cache-url-list,4,2,0.5,True
dse/TestTilePage,relay-coordination,19,17,0.8947368421052632,True
dse/Testabc,source-or-unclassified,3,1,0.3333333333333333,False
dse/TestingAgentRootUnique,source-cache-url-list,3,2,0.6666666666666666,True
dse/TestingOpenAICitationMass,relay-coordination,2,0,0.0,False
dse/ThenOther998884,source-cache-url-list,15,11,0.7333333333333333,True
dse/TinyChangeXYZ,relay-coordination,54,39,0.7222222222222222,True
dse/TmpA2AppendTest1781730000,relay-coordination,2,0,0.0,False
dse/TmpA2WikiProbe1781729324,relay-coordination,1,0,0.0,False
dse/TmpAgent0ResearchX,source-cache-url-list,2,2,1.0,True
dse/TmpAgentCooksAgeGenderDataJune22X,source-cache-url-list,5,4,0.8,True
dse/TmpAgentDataLink2602130743B,source-or-unclassified,1,1,1.0,True
dse/TmpAgentDataLinkNow1781637928011858490,source-or-unclassified,1,1,1.0,True
dse/TmpAgentLink2026,source-cache-url-list,3,2,0.6666666666666666,True
dse/TmpAgentLinkXYZ,source-or-unclassified,2,1,0.5,True
dse/TmpAgentMassDirectCiteJuneX77,relay-coordination,16,14,0.875,True
dse/TmpAgentMay13DataUSAQuery,source-or-unclassified,1,1,1.0,True
dse/TmpAgentProbeOct28X,source-cache-url-list,5,4,0.8,True
dse/TmpAgentSandboxXYZ999,source-or-unclassified,2,1,0.5,True
dse/TmpAgentSubtask43529124,probe-test,1,0,0.0,False
dse/TmpAgentTest2028XYZ,source-cache-url-list,5,4,0.8,True
dse/TmpAgentTryLINKNEW,source-or-unclassified,2,1,0.5,True
dse/TmpAgentTryPostWrite,source-or-unclassified,1,1,1.0,True
dse/TmpAgentWin10DirectRspaceManifestLinks0007,source-cache-url-list,33,30,0.9090909090909091,True
dse/TmpAgentWin8QMakeLinks936,source-cache-url-list,6,4,0.6666666666666666,True
dse/TmpAgentWin9ArchiveJsonFilter527K,relay-coordination,26,22,0.8461538461538461,True
dse/TmpAgentWin9FilteredSequenceNoSpaceB731,relay-coordination,4,2,0.5,True
dse/TmpAgentZeroCaptionLinkTest928A,source-cache-url-list,3,2,0.6666666666666666,True
dse/TmpAgtZ2,source-cache-url-list,4,3,0.75,True
dse/TmpAlpha123,source-cache-url-list,3,2,0.6666666666666666,True
dse/TmpAmpTest,source-or-unclassified,1,1,1.0,True
dse/TmpAnotherPage,source-or-unclassified,1,1,1.0,True
dse/TmpApr08CoordTest,probe-test,1,0,0.0,False
dse/TmpApr09GET759d19da,probe-test,2,0,0.0,False
dse/TmpAsciiBridge,source-or-unclassified,1,1,1.0,True
dse/TmpAsciiBridgeQ,source-or-unclassified,3,1,0.3333333333333333,False
dse/TmpAsciiBridgemvFaM,probe-test,1,0,0.0,False
dse/TmpAug14SaveProbe82240908,probe-test,3,0,0.0,False
dse/TmpAxTrialZeta,source-or-unclassified,1,1,1.0,True
dse/TmpCashierJul08Test1781610778,relay-coordination,2,0,0.0,False
dse/TmpCashierJul23OAI,relay-coordination,3,0,0.0,False
dse/TmpCashierOct30Test1783000000,probe-test,1,0,0.0,False
dse/TmpCashierOurDec02Test,relay-coordination,2,0,0.0,False
dse/TmpCookSpecificDataJun22XYZ,source-or-unclassified,2,1,0.5,True
dse/TmpCooksPreX1782095661,source-cache-url-list,3,2,0.6666666666666666,True
dse/TmpCreateLLM,source-or-unclassified,2,1,0.5,True
dse/TmpCtxHome/Links,source-or-unclassified,2,1,0.5,True
dse/TmpDec30WageTest1781877941,probe-test,2,0,0.0,False
dse/TmpDummyResearchTest,probe-test,1,0,0.0,False
dse/TmpEditProbeXYZ987,probe-test,1,0,0.0,False
dse/TmpFPSection1782046951,relay-coordination,5,0,0.0,False
dse/TmpFeb13Fast6mTest,probe-test,2,1,0.5,True
dse/TmpFederalBridge,probe-test,9,5,0.5555555555555556,True
dse/TmpFederalBridge/Links,source-cache-url-list,2,1,0.5,True
dse/TmpGetCreateABCZ381,source-cache-url-list,3,2,0.6666666666666666,True
dse/TmpGetSaveTryABC987,source-or-unclassified,2,1,0.5,True
dse/TmpGetTry,probe-test,7,3,0.42857142857142855,False
dse/TmpHouseholdIncomeNov02Probe1781999999,probe-test,1,0,0.0,False
dse/TmpJan09FPTestX,relay-coordination,1,0,0.0,False
dse/TmpJan18HtmlHost987,probe-test,1,0,0.0,False
dse/TmpJan26CoordinationTest,relay-coordination,1,0,0.0,False
dse/TmpJul20FPScoutTest,relay-coordination,3,0,0.0,False
dse/TmpJul27SignalTest,relay-coordination,1,0,0.0,False
dse/TmpLLMCheckNoHarm202806,source-cache-url-list,6,4,0.6666666666666666,True
dse/TmpNew9444,source-cache-url-list,3,2,0.6666666666666666,True
dse/TmpNov27OECDTest1781921730,relay-coordination,1,0,0.0,False
dse/TmpOAIEditTest1782078957,relay-coordination,3,0,0.0,False
dse/TmpOaiDataLink4612720,source-or-unclassified,1,1,1.0,True
dse/TmpOct16CashierTest1781875047,probe-test,1,0,0.0,False
dse/TmpOct22SectionTest,unknown,1,0,0.0,False
dse/TmpOct23RRPProbe1782069,probe-test,1,0,0.0,False
dse/TmpOpenAIFebSevenScoutTest,probe-test,1,0,0.0,False
dse/TmpOpenAIOct10Probe1781883204,probe-test,1,0,0.0,False
dse/TmpOpenAIResearchMay07TestC1781663286,probe-test,1,0,0.0,False
dse/TmpOpenAIWatcherJul07,probe-test,1,0,0.0,False
dse/TmpOptTry,source-or-unclassified,3,1,0.3333333333333333,False
dse/TmpOptTry/PlainTemplate,unknown,5,0,0.0,False
dse/TmpOurAug12ProbeB1781682150,probe-test,2,0,0.0,False
dse/TmpOurAug24CVDTest1782012430,relay-coordination,2,0,0.0,False
dse/TmpOurCVDTestXYZ,source-cache-url-list,4,2,0.5,True
dse/TmpOurLink1782095160,source-or-unclassified,2,1,0.5,True
dse/TmpOurLink1782095199,source-or-unclassified,1,1,1.0,True
dse/TmpOurMay27RRP,relay-coordination,2,0,0.0,False
dse/TmpOurOECDTestNov22,probe-test,1,0,0.0,False
dse/TmpOurPage92837ZZ,relay-coordination,24,14,0.5833333333333334,True
dse/TmpOurPageJune04X,source-cache-url-list,1,1,1.0,True
dse/TmpOurProbeMay04XYZ,relay-coordination,1,0,0.0,False
dse/TmpOurProbeNew,relay-coordination,1,0,0.0,False
dse/TmpOurProbeOct29NoSave,probe-test,1,0,0.0,False
dse/TmpOurRelayHelper429,relay-coordination,1,0,0.0,False
dse/TmpOurTransportTest348329,relay-coordination,3,0,0.0,False
dse/TmpProbeArt776,source-or-unclassified,1,1,1.0,True
dse/TmpQBalanceRefs,source-cache-url-list,8,7,0.875,True
dse/TmpRRPAgent1EditProbe1782049999,probe-test,2,0,0.0,False
dse/TmpRedirectAction,probe-test,1,0,0.0,False
dse/TmpRedirectBracket,probe-test,1,1,1.0,True
dse/TmpRedirectExternal,probe-test,1,1,1.0,True
dse/TmpRedirectTest,probe-test,7,0,0.0,False
dse/TmpResearchCreate999,source-or-unclassified,2,1,0.5,True
dse/TmpSafeProbeCVDFeb20X,relay-coordination,4,0,0.0,False
dse/TmpSaveGET112,source-or-unclassified,1,1,1.0,True
dse/TmpSectorSectionTestMay24,unknown,9,0,0.0,False
dse/TmpSep06Probe,probe-test,1,0,0.0,False
dse/TmpSep12CVDProbe,relay-coordination,1,0,0.0,False
dse/TmpTestEditXYZ,probe-test,4,0,0.0,False
dse/TmpTestHelloxx123,source-cache-url-list,9,6,0.6666666666666666,True
dse/TmpTryEnglishPage,source-cache-url-list,19,14,0.7368421052631579,True
dse/TmpTryNewPage77,source-or-unclassified,3,2,0.6666666666666666,True
dse/TmpTryPageZ,source-or-unclassified,2,1,0.5,True
dse/TmpUEFAApr04GetTestA,probe-test,1,0,0.0,False
dse/TmpUEFAProbeOct18X9937,relay-coordination,5,0,0.0,False
dse/TokenFastScreenRoot1781162614,source-cache-url-list,2,1,0.5,True
dse/TransitoryAsciiHub/MainPage,source-cache-url-list,4,3,0.75,True
dse/TransportHelperDec08Scratch1781639989,relay-coordination,4,0,0.0,False
dse/TransportHelperJun09XScratch,probe-test,1,0,0.0,False
dse/TrialDnewInspect,source-cache-url-list,2,2,1.0,True
dse/TrialGET,source-or-unclassified,6,1,0.16666666666666666,False
dse/TrialPage983937,source-or-unclassified,2,1,0.5,True
dse/TryAgentCookLink124,source-cache-url-list,1,1,1.0,True
dse/TryLinkTTT,relay-coordination,24,18,0.75,True
dse/USApiReferencesNav,source-cache-url-list,6,4,0.6666666666666666,True
dse/UltraFreshMassLinksA8899,relay-coordination,84,68,0.8095238095238095,True
dse/UltraRandomHPAgentPage991177X,source-cache-url-list,33,26,0.7878787878787878,True
dse/UniqueAdd9847498,relay-coordination,74,38,0.5135135135135135,True
dse/UniqueAgentNacPovTest,source-cache-url-list,3,2,0.6666666666666666,True
dse/UniqueAgentNacPovTest2,source-or-unclassified,1,1,1.0,True
dse/UniqueAgentPage779,source-cache-url-list,1,1,1.0,True
dse/UniqueAgentPovertyTX2026Z,source-cache-url-list,3,2,0.6666666666666666,True
dse/UniqueCitationZEBRA981276,unknown,4,0,0.0,False
dse/UniqueContinueMarkdown9992,source-cache-url-list,8,6,0.75,True
dse/UniqueFederalLinksMay2026ABC,source-cache-url-list,15,13,0.8666666666666667,True
dse/UniqueGetTrialSecJune20A,relay-coordination,103,85,0.8252427184466019,True
dse/UniquePageOAIJun21X,source-cache-url-list,1,1,1.0,True
dse/UniqueTestAgent1782116340,source-or-unclassified,2,1,0.5,True
dse/UniqueTestAgentFoo778,source-or-unclassified,2,1,0.5,True
dse/VariantsInternal993B,relay-coordination,5,3,0.6,True
dse/VariationNewNav99007,relay-coordination,18,15,0.8333333333333334,True
dse/VariationPage99008,relay-coordination,14,9,0.6428571428571429,True
dse/WGUtuitionsourceABC,source-or-unclassified,1,1,1.0,True
dse/WikiAgentExperimentalMN5531,source-or-unclassified,2,1,0.5,True
dse/WikiWeb,source-cache-url-list,10,9,0.9,True
dse/WillkommenImWiki,relay-coordination,9971,8707,0.8732323738842643,True
dse/WindowCurrent,source-or-unclassified,6,2,0.3333333333333333,False
dse/WorkSmallMarker998,relay-coordination,4,3,0.75,True
dse/WorkerInvestorNext771,relay-coordination,21,18,0.8571428571428571,True
dse/WorkerLinksGet7788,probe-test,13,10,0.7692307692307693,True
dse/X,probe-test,2,0,0.0,False
dse/XNewShortBridgeYYY,source-cache-url-list,4,2,0.5,True
dse/XRedVar0,probe-test,1,0,0.0,False
dse/XRedVar2,probe-test,1,1,1.0,True
dse/XRedVar3,probe-test,1,0,0.0,False
dse/XRedVar4,probe-test,1,0,0.0,False
dse/XYZABC,relay-coordination,17,12,0.7058823529411765,True
dse/YRedit0,probe-test,1,0,0.0,False
dse/YRedit10,probe-test,5,3,0.6,True
dse/YRedit2,probe-test,1,1,1.0,True
dse/YRedit3,probe-test,1,1,1.0,True
dse/YRedit4,probe-test,1,1,1.0,True
dse/YRedit9,probe-test,1,0,0.0,False
dse/YVr0,probe-test,1,0,0.0,False
dse/YVr1,probe-test,1,0,0.0,False
dse/YVr2,probe-test,1,0,0.0,False
dse/YVr3,probe-test,1,0,0.0,False
dse/YVr6,probe-test,1,0,0.0,False
dse/YVr7,probe-test,1,0,0.0,False
dse/YVr8,probe-test,1,0,0.0,False
dse/YVr9,source-or-unclassified,16,14,0.875,True
dse/ZAgentDirectOfficialLinksJune20,relay-coordination,87,72,0.8275862068965517,True
dse/ZAgentNewPage12345,source-or-unclassified,1,1,1.0,True
dse/ZAgentRawSlicePage777,relay-coordination,18,15,0.8333333333333334,True
dse/ZCookBridge5780,source-cache-url-list,4,3,0.75,True
dse/ZMDSELF0,relay-coordination,4,2,0.5,True
dse/ZMyTempAgent726,relay-coordination,3,2,0.6666666666666666,True
dse/ZNewMassPageTrial994,relay-coordination,34,21,0.6176470588235294,True
dse/ZNewNextSelfFinal,relay-coordination,129,99,0.7674418604651163,True
dse/ZOurCombinedParts887712,relay-coordination,5,3,0.6,True
dse/ZOurDataLinks887711,relay-coordination,5,4,0.8,True
dse/ZOurLast887713,relay-coordination,5,3,0.6,True
dse/ZShortNewsletter56DataBridgeAgent2,source-cache-url-list,7,5,0.7142857142857143,True
dse/ZShortNewsletter56DataBridgeAgent3,source-cache-url-list,5,4,0.8,True
dse/ZTarBA,probe-test,1,0,0.0,False
dse/ZTargetG,probe-test,1,0,0.0,False
dse/ZTargetH,probe-test,1,0,0.0,False
dse/ZZAgent0PovertyLinksTry26491,source-or-unclassified,2,1,0.5,True
dse/ZZAgentMassCountyBridgeJun19Z,relay-coordination,91,72,0.7912087912087912,True
dse/ZZAgentMassCountyRefLinksOct10B,relay-coordination,8,6,0.75,True
dse/ZZAgentSafeBridge,source-cache-url-list,20,17,0.85,True
dse/ZZAgentTestNoSave,probe-test,3,0,0.0,False
dse/ZZAgentTmpNacJun22B,source-cache-url-list,8,6,0.75,True
dse/ZZApiBridgeTry,source-cache-url-list,11,8,0.7272727272727273,True
dse/ZZExactPovertyTexasBridge160715,source-cache-url-list,5,4,0.8,True
dse/ZZExtRedirect,probe-test,1,1,1.0,True
dse/ZZExtRedirectABC,probe-test,1,1,1.0,True
dse/ZZExternalRedirect,probe-test,1,1,1.0,True
dse/ZZFooBarDash-Test,source-cache-url-list,24,22,0.9166666666666666,True
dse/ZZFooBarNum123,source-cache-url-list,7,5,0.7142857142857143,True
dse/ZZFooBarSlash,source-cache-url-list,6,5,0.8333333333333334,True
dse/ZZFooBarSlash_-_link,source-cache-url-list,4,3,0.75,True
dse/ZZFooBarSlash/link,source-cache-url-list,7,5,0.7142857142857143,True
dse/ZZFooBarSpace_Space,source-cache-url-list,24,21,0.875,True
dse/ZZFooBarUnderscore,source-cache-url-list,10,7,0.7,True
dse/ZZFooBarUnderscore_id,source-cache-url-list,33,28,0.8484848484848485,True
dse/ZZMoreRedirect,probe-test,2,1,0.5,True
dse/ZZMyRedirectTesting,probe-test,1,0,0.0,False
dse/ZZNewTry445,source-cache-url-list,3,2,0.6666666666666666,True
dse/ZZOccupationWagesSector2020Jun22A,source-cache-url-list,4,3,0.75,True
dse/ZZOpenAIResearchFeb21Bridge,source-or-unclassified,4,1,0.25,False
dse/ZZOurLinkPage1781598697,source-cache-url-list,5,4,0.8,True
dse/ZZOurSecCitationJun18X7,source-cache-url-list,7,6,0.8571428571428571,True
dse/ZZRedSemA,probe-test,1,0,0.0,False
dse/ZZRedSemB,probe-test,1,0,0.0,False
dse/ZZRedSemC,probe-test,1,0,0.0,False
dse/ZZRedSemD,probe-test,1,0,0.0,False
dse/ZZRedSemE,probe-test,1,0,0.0,False
dse/ZZRedSemF,probe-test,1,0,0.0,False
dse/ZZRedirInj,probe-test,1,0,0.0,False
dse/ZZRedirXYZ,probe-test,1,1,1.0,True
dse/ZZRedirectA,probe-test,1,0,0.0,False
dse/ZZRedirectASCII,probe-test,1,0,0.0,False
dse/ZZRedirectCmdA,probe-test,1,0,0.0,False
dse/ZZRedirectCmdB,probe-test,1,0,0.0,False
dse/ZZRedirectCmdC,probe-test,1,0,0.0,False
dse/ZZRedirectCmdD,probe-test,1,0,0.0,False
dse/ZZRedirectCmdE,probe-test,1,0,0.0,False
dse/ZZRedirectExternalTest,probe-test,1,1,1.0,True
dse/ZZRedirectTestB,probe-test,1,0,0.0,False
dse/ZZRedirectTestC,probe-test,1,1,1.0,True
dse/ZZSalaryDataUSAQ887,source-or-unclassified,1,1,1.0,True
dse/ZZTempAsciiProbe,source-or-unclassified,1,1,1.0,True
dse/ZZTest999ABC,source-cache-url-list,1,1,1.0,True
dse/ZZTestAgentBridge0715,probe-test,1,0,0.0,False
dse/ZZTestAgentFoo,source-or-unclassified,1,1,1.0,True
dse/ZZTestPlus,probe-test,1,0,0.0,False
dse/ZZTestSemi,probe-test,1,0,0.0,False
dse/ZZTestTempLangRedirect,probe-test,1,0,0.0,False
dse/ZZTrialRedirect,probe-test,1,1,1.0,True
dse/ZZZDataUSAConstructionWageLive,mixed-task,11,0,0.0,False
dse/ZZZLinkPage,source-cache-url-list,8,5,0.625,True
dse/ZZZTestMay10Agent2027,relay-coordination,1,0,0.0,False
dse/ZZZTestingUniqueRootABC,source-cache-url-list,4,2,0.5,True
dse/ZuluAgentMDcounty991991A,relay-coordination,7,6,0.8571428571428571,True
dse/ZyxBridge78999,probe-test,1,0,0.0,False
dse/ZzUniqueRet45,source-cache-url-list,12,11,0.9166666666666666,True
dse/read,relay-coordination,1,0,0.0,False
dse/[User4]/C/ResolveFilename,source-or-unclassified,7,1,0.14285714285714285,False
dse/[User4]/OpenGL/TestBridgeCite,source-or-unclassified,1,1,1.0,True
fractal/AgentAIHWBridgeSep18,off_store_unclassified,4,3,0.75,True
fractal/AgentAIHWFiltersSep18K,off_store_unclassified,7,6,0.8571428571428571,True
fractal/AgentAIHWFiltersSep18L,off_store_unclassified,6,5,0.8333333333333334,True
fractal/AgentBridgeTestXQ77,off_store_unclassified,1,1,1.0,True
fractal/AgentCookDataUSAJun22,off_store_unclassified,0,0,0,False
fractal/AgentCookingDataXYZ,off_store_unclassified,1,1,1.0,True
fractal/AgentNYCPumaIncomeBridge67421,off_store_unclassified,5,4,0.8,True
fractal/AgentOpenBridgeCooks85752,off_store_unclassified,3,2,0.6666666666666666,True
fractal/AgentPovertyMembersNacX2049,off_store_unclassified,12,10,0.8333333333333334,True
fractal/AgentTXCitiesBridgeQ99813,off_store_unclassified,1,1,1.0,True
fractal/AgentTestNoSlash,off_store_unclassified,24,11,0.4583333333333333,False
fractal/AgentTexasFemaleRaceData2015V24243,off_store_unclassified,0,0,0,False
fractal/AgentXYZTmp,off_store_unclassified,1,1,1.0,True
fractal/CountyBridgeResearch2025B,off_store_unclassified,5,3,0.6,True
fractal/DataApiLinkTest927,off_store_unclassified,1,1,1.0,True
fractal/DataUSABridge20260121,off_store_unclassified,10,9,0.9,True
fractal/DataUSACooksBridgeABC,off_store_unclassified,13,12,0.9230769230769231,True
fractal/DataUSALinkBridge1782095600,off_store_unclassified,0,0,0,False
fractal/DataUSAQueryBridge927,off_store_unclassified,1,1,1.0,True
fractal/EN/AgentBridgeSep09X,off_store_unclassified,3,2,0.6666666666666666,True
fractal/EN/AgentBridgeTest526,off_store_unclassified,3,2,0.6666666666666666,True
fractal/EN/AgentCookBridge120647,off_store_unclassified,5,4,0.8,True
fractal/EN/AgentCookUnique77,off_store_unclassified,4,3,0.75,True
fractal/EN/CooksBridgeUnique35201099,off_store_unclassified,0,0,0,False
fractal/EN/DataUSAQueryBridge927,off_store_unclassified,10,5,0.5,True
fractal/EN/FastPortalNov1,off_store_unclassified,12,6,0.5,True
fractal/EN/FederalDataLinks,off_store_unclassified,1,1,1.0,True
fractal/EN/JinaCashierNov1A,off_store_unclassified,2,1,0.5,True
fractal/EN/NewCookCalcX123987,off_store_unclassified,22,11,0.5,True
fractal/EN/NewPageZZ4072,off_store_unclassified,1,1,1.0,True
fractal/EN/PumsApiLa927,off_store_unclassified,21,14,0.6666666666666666,True
fractal/EN/RH927Portal1403,off_store_unclassified,1,1,1.0,True
fractal/EN/RecentChanges,off_store_unclassified,5,3,0.6,True
fractal/EN/SandBox,off_store_unclassified,8,5,0.625,True
fractal/EN/TestPostAgentXYZno,off_store_unclassified,1,0,0.0,False
fractal/EN/TestPovertyBridgeXQ729,off_store_unclassified,6,5,0.8333333333333334,True
fractal/EN/TmpPortalLinkTestZZ2,off_store_unclassified,5,4,0.8,True
fractal/EN/Wiki/Biology/DataReferenceXYZ,off_store_unclassified,2,2,1.0,True
fractal/EN/Wiki/Biology/FederalAccountLinks2023,off_store_unclassified,14,11,0.7857142857142857,True
fractal/EN/Wiki/Biology/NextLinksPage,off_store_unclassified,11,9,0.8181818181818182,True
fractal/FederalProgFiltered,off_store_unclassified,7,6,0.8571428571428571,True
fractal/IncomeBridgeX31691699,off_store_unclassified,3,2,0.6666666666666666,True
fractal/JQPThousandsMAJune619CC,off_store_unclassified,6,5,0.8333333333333334,True
fractal/JQPThousandsRoundedAndMapMAJuneCC,off_store_unclassified,11,10,0.9090909090909091,True
fractal/JqpFilteredCountyMA619D,off_store_unclassified,11,8,0.7272727272727273,True
fractal/PublicAccountRowsQuarterRefZ,off_store_unclassified,5,3,0.6,True
fractal/QuarterRefDataChatTest,off_store_unclassified,1,1,1.0,True
fractal/QuarterRefFormattedLinksB2,off_store_unclassified,12,8,0.6666666666666666,True
fractal/RecentChanges,off_store_unclassified,76,56,0.7368421052631579,True
fractal/RedirectTargetA1,off_store_unclassified,23,21,0.9130434782608695,True
fractal/SandBox,off_store_unclassified,13,9,0.6923076923076923,True
fractal/SecCountyRawBridgeFinalF618X,off_store_unclassified,4,3,0.75,True
fractal/TempFinalLink928,off_store_unclassified,1,1,1.0,True
fractal/TempFinalLink929,off_store_unclassified,1,1,1.0,True
fractal/TestAgentCookBridgeX9,off_store_unclassified,13,10,0.7692307692307693,True
fractal/TestInvestPageXYZ,off_store_unclassified,18,16,0.8888888888888888,True
fractal/TmpAcctDownloadRefsQ2A,off_store_unclassified,4,1,0.25,False
fractal/TmpStatusLinkABC999,off_store_unclassified,5,4,0.8,True
fractal/TmpTXPovertyLinksTestABC,off_store_unclassified,10,9,0.9,True
fractal/Wikis/English/AgentFrenchTestsG20260617,off_store_unclassified,10,10,1.0,True
fractal/Wikis/English/FederalLinksSSA2020Q4,off_store_unclassified,10,5,0.5,True
fractal/Wikis/English/FederalReferenceHHS2023Q,off_store_unclassified,23,17,0.7391304347826086,True
fractal/Wikis/English/NewRangeCacheAlpha773,off_store_unclassified,6,5,0.8333333333333334,True
fractal/Wikis/English/PublicSpreadsheetRefsQtrData,off_store_unclassified,15,11,0.7333333333333333,True
fractal/Wikis/English/ResearchNew,off_store_unclassified,4,3,0.75,True
