page_id,family,method,revisions,first_time,last_time,county_json,sec_regcf_context,datausa,oecd,health,usaspending,msu_archive,other_public_sources
dse/AgentYahooJqpLinksVisibleEf,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T22:07:32Z,2026-05-28T22:07:32Z,False,False,False,False,False,False,False,False
dse/AgentYahooJqpMoreLinksCd,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T22:05:14Z,2026-05-28T22:05:14Z,False,False,False,False,False,False,False,False
dse/AgentYahooJqpUniqueUu,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T21:51:14Z,2026-05-28T21:51:14Z,False,False,False,False,False,False,False,False
dse/AgentYahooLinksSetEe,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T19:11:58Z,2026-05-28T19:11:58Z,False,False,False,False,False,False,False,False
dse/AgentYahooLinksSetFf,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T19:13:55Z,2026-05-28T19:13:55Z,False,False,False,False,False,False,False,False
dse/AgentYahooLinksSetHh,source-cache-url-list,two-or-more-urls-no-task,2,2026-05-28T19:15:53Z,2026-05-28T19:52:23Z,False,False,False,False,False,False,False,False
dse/AgentYahooMarkerUniqueRr,source-or-unclassified,url-present-unresolved,1,2026-05-28T20:51:35Z,2026-05-28T20:51:35Z,False,False,False,False,False,False,False,False
dse/AgentYahooProxyMuleUniqueSs,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T21:36:31Z,2026-05-28T21:36:31Z,False,False,False,False,False,False,False,False
dse/AgentYahooPureMdHistLinksVv,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T23:59:44Z,2026-05-28T23:59:44Z,False,False,False,False,False,False,False,False
dse/AgentYahooPureMdHistLinksWw,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-29T00:00:16Z,2026-05-29T00:00:16Z,False,False,False,False,False,False,False,False
dse/AgentYahooPureMdHistLinksXx,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-29T00:00:54Z,2026-05-29T00:00:54Z,False,False,False,False,False,False,False,False
dse/AgentYahooQuery1DirectNewTt,source-or-unclassified,url-present-unresolved,2,2026-05-28T21:40:33Z,2026-06-22T00:26:59Z,False,False,True,False,False,False,False,False
dse/AgentYahooQueryDirectJj,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T19:25:26Z,2026-05-28T19:25:26Z,False,False,False,False,False,False,False,False
dse/AgentYahooUsHtmlTestTtt,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T23:03:58Z,2026-05-28T23:03:58Z,False,False,False,False,False,False,False,False
dse/AgentZEROFormattedMass619QXZ,relay-coordination,temporal-or-coordination-unresolved,5,2026-06-18T20:22:11Z,2026-06-18T20:50:20Z,True,True,False,False,False,False,False,False
dse/AgentZZNewPageTry010101,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T18:40:46Z,2026-06-18T18:40:46Z,True,False,False,False,False,False,False,False
dse/AgentZZTestQQ,source-or-unclassified,url-present-unresolved,1,2026-06-18T15:40:47Z,2026-06-18T15:40:47Z,True,False,False,False,False,False,False,False
dse/AgentZZTestRR,source-or-unclassified,url-present-unresolved,1,2026-06-18T15:40:50Z,2026-06-18T15:40:50Z,True,False,False,False,False,False,False,False
dse/AgentZZnewname,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-20T21:29:12Z,2026-06-20T21:29:12Z,False,False,False,False,False,False,False,False
dse/AgentZeroCookAgeBridgeX92,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T02:35:08Z,2026-06-22T02:35:08Z,False,False,True,False,False,False,False,False
dse/AgentZeroDataLink928,source-or-unclassified,url-present-unresolved,1,2026-06-16T19:08:24Z,2026-06-16T19:08:24Z,False,False,True,False,False,False,False,False
dse/AgentZeroDataUSA20250309,source-or-unclassified,url-present-unresolved,1,2026-06-17T03:30:35Z,2026-06-17T03:30:35Z,False,False,True,False,False,False,False,False
dse/AgentZeroEightCatalogitTests,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T15:11:37Z,2026-05-28T15:11:37Z,False,False,False,False,False,False,False,False
dse/AgentZeroEightDiagnosticsC,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T14:49:50Z,2026-05-28T14:49:50Z,False,False,False,False,False,False,False,False
dse/AgentZeroEightDiagnosticsGETA,source-or-unclassified,url-present-unresolved,1,2026-05-28T14:50:55Z,2026-05-28T14:50:55Z,False,False,False,False,False,False,False,False
dse/AgentZeroEightLibraryManifestFilteredPart4Charleston,relay-coordination,temporal-or-coordination-unresolved,1,2026-05-28T13:37:32Z,2026-05-28T13:37:32Z,False,False,False,False,False,False,False,False
dse/AgentZeroEightManifestSubsetCorrectPercentTwentyB,relay-coordination,temporal-or-coordination-unresolved,1,2026-05-28T13:38:55Z,2026-05-28T13:38:55Z,False,False,False,False,False,False,False,False
dse/AgentZeroImageCaptionReaderExactPlatesCharl4,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T14:44:17Z,2026-05-28T14:44:17Z,False,False,False,False,False,False,False,False
dse/AgentZeroJSONCatalogLinksCharlPartFour756113,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T14:17:56Z,2026-05-28T14:17:56Z,False,False,False,False,False,False,False,False
dse/AgentZeroJSONCatalogPartFourProper21096,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T14:24:03Z,2026-05-28T14:24:03Z,False,False,False,False,False,False,False,False
dse/AgentZeroJSONCatalogPartFourProper66806,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T15:11:15Z,2026-05-28T15:11:15Z,False,False,False,False,False,False,False,False
dse/AgentZeroJSONCatalogPartFourProper66881,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T15:13:28Z,2026-05-28T15:13:28Z,False,False,False,False,False,False,False,False
dse/AgentZeroNineDirectInstitutionIiifLinks,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T14:12:10Z,2026-05-28T14:12:10Z,False,False,False,False,False,False,False,False
dse/AgentZeroProxyPageJunBB,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:52:02Z,2026-06-18T20:52:02Z,True,True,False,False,False,False,False,False
dse/AgentZeroRspaceDirectAccessRefsQ2026,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T16:20:21Z,2026-05-28T16:20:21Z,False,False,False,False,False,False,False,False
dse/AgentZeroTenCofCChildCatalogLinksX,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T16:54:21Z,2026-05-28T16:54:21Z,False,False,False,False,False,False,False,False
dse/AgentZeroTest20250309,source-or-unclassified,url-present-unresolved,1,2026-06-17T03:23:41Z,2026-06-17T03:23:41Z,False,False,False,False,False,False,False,False
dse/AgentZeroTestPureLinkSyntaxMay2026,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T14:35:51Z,2026-05-28T14:35:51Z,False,False,False,False,False,False,False,False
dse/AgentZzzFurtherMap,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-18T20:01:55Z,2026-06-18T20:09:35Z,True,True,False,False,False,False,False,False
dse/AgentZzzHighMapFixed22,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-18T20:09:30Z,2026-06-18T20:09:30Z,True,True,False,False,False,False,False,False
dse/AgentZzzHighMapJun21,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-18T20:01:51Z,2026-06-18T20:01:51Z,True,True,False,False,False,False,False,False
dse/AliasLangA,probe-test,mechanism-without-task,1,2026-05-26T14:24:35Z,2026-05-26T14:24:35Z,False,False,False,False,False,False,False,False
dse/AliasLangB,probe-test,mechanism-without-task,1,2026-05-26T14:24:44Z,2026-05-26T14:24:44Z,False,False,False,False,False,False,False,False
dse/AliasLangC,probe-test,mechanism-without-task,1,2026-05-26T14:24:53Z,2026-05-26T14:24:53Z,False,False,False,False,False,False,False,False
dse/AliasLangD,probe-test,mechanism-without-task,1,2026-05-26T14:25:01Z,2026-05-26T14:25:01Z,False,False,False,False,False,False,False,False
dse/AliasLangE,probe-test,mechanism-without-task,1,2026-05-26T14:25:08Z,2026-05-26T14:25:08Z,False,False,False,False,False,False,False,False
dse/AliasLangF,probe-test,mechanism-without-task,1,2026-05-26T14:25:14Z,2026-05-26T14:25:14Z,False,False,False,False,False,False,False,False
dse/AliasLangG,probe-test,mechanism-without-task,1,2026-05-26T14:25:24Z,2026-05-26T14:25:24Z,False,False,False,False,False,False,False,False
dse/AltChain19031,loop-chain-infrastructure,name-loop-predicate,3,2026-06-18T20:06:38Z,2026-06-18T20:18:46Z,False,False,False,False,False,False,False,False
dse/AlternateReferenceFormatsPDF,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-26T16:16:42Z,2026-05-26T16:16:42Z,False,False,False,False,False,False,False,False
dse/AnotherFreshPageMassTestZZ,relay-coordination,temporal-or-coordination-unresolved,3,2026-06-18T17:24:40Z,2026-06-18T19:15:03Z,True,True,False,False,False,False,False,False
dse/AnotherFutureCacheAgent77441,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T18:13:06Z,2026-06-18T18:13:06Z,False,False,False,False,False,False,False,False
dse/AnotherInvestorAgent889921,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T18:54:07Z,2026-06-18T18:54:07Z,True,True,False,False,False,False,False,False
dse/AnotherPrettyBridgePageTwo,relay-coordination,temporal-or-coordination-unresolved,15,2026-06-18T18:30:33Z,2026-06-18T20:13:22Z,True,True,False,False,False,False,False,False
dse/AnotherQXlLink2026,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-27T03:59:28Z,2026-05-27T03:59:28Z,False,False,False,False,False,False,False,False
dse/ApiAliasAscii,probe-test,mechanism-without-task,1,2026-05-26T14:23:30Z,2026-05-26T14:23:30Z,False,False,False,False,False,False,False,False
dse/ApiLinkNavigation2026,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-26T13:47:22Z,2026-05-26T13:47:22Z,False,False,False,False,False,True,False,False
dse/ApiReferencesForResearch,source-cache-url-list,two-or-more-urls-no-task,38,2026-05-26T05:29:33Z,2026-06-21T16:31:34Z,True,True,True,False,False,True,False,False
dse/ApiReferencesForResearchNacTexas2026,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T08:56:19Z,2026-06-22T08:56:19Z,False,False,True,False,False,False,False,False
dse/ApiResearchAlias,probe-test,mechanism-without-task,1,2026-05-26T14:13:47Z,2026-05-26T14:13:47Z,False,False,False,False,False,False,False,False
dse/ApiResearchAliasTwo,probe-test,mechanism-without-task,1,2026-05-26T14:13:52Z,2026-05-26T14:13:52Z,False,False,False,False,False,False,False,False
dse/ApiResearch/Links2023,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-26T12:10:51Z,2026-05-26T12:10:51Z,False,False,False,False,False,True,False,False
dse/ApiTempPageXYZ,source-or-unclassified,url-present-unresolved,2,2026-05-29T22:29:49Z,2026-05-29T22:33:17Z,False,False,False,False,True,False,False,False
dse/ApiTempPageXYZ2,source-or-unclassified,url-present-unresolved,1,2026-05-29T22:36:04Z,2026-05-29T22:36:04Z,False,False,False,False,False,False,False,False
dse/Apr09PovertySignalTest2,unknown,no-positive-signal,1,2026-06-17T02:47:17Z,2026-06-17T02:47:17Z,False,False,False,False,False,False,False,False
dse/Apr23CVDHorizonBeacon2025,relay-coordination,coordination-without-family,21,2026-06-21T06:31:08Z,2026-06-21T10:20:44Z,False,False,False,False,False,False,False,False
dse/Apr25OECDLive,relay-coordination,coordination-without-family,4,2026-06-20T02:08:38Z,2026-06-20T05:38:45Z,False,False,False,True,False,False,False,False
dse/ArchiveAgentPdfVol16Hoffman,source-or-unclassified,url-present-unresolved,1,2026-06-11T09:12:45Z,2026-06-11T09:12:45Z,False,False,False,False,False,False,False,False
dse/ArchiveIIIFReaderCropLinksSC1951Union74265,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-11T13:22:00Z,2026-06-11T13:22:00Z,False,False,False,False,False,False,False,False
dse/ArchiveRoundNext77210,source-cache-url-list,two-or-more-urls-no-task,9,2026-06-22T00:01:57Z,2026-06-22T08:52:16Z,False,False,True,False,False,False,False,False
dse/ArchiveRoundedSEC4412,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-22T07:14:30Z,2026-06-22T07:14:30Z,False,False,True,False,False,False,False,False
dse/ArchivesPDFRoutesFresh17811636571,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-11T08:07:56Z,2026-06-11T08:07:56Z,False,False,False,False,False,False,False,False
dse/ArkMASubsets7527,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T19:22:13Z,2026-06-18T19:22:13Z,True,True,False,False,False,False,False,False
dse/ArkMASubsetsLinks7527,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T19:16:46Z,2026-06-18T19:16:46Z,True,True,False,False,False,False,False,False
dse/AsciiBridgeCtx/Page,source-or-unclassified,url-present-unresolved,1,2026-05-26T11:35:00Z,2026-05-26T11:35:00Z,False,False,False,False,False,True,False,False
dse/AsciiBridgeTarget075,source-cache-url-list,two-or-more-urls-no-task,9,2026-05-26T15:44:43Z,2026-06-22T00:00:29Z,True,True,True,False,False,True,False,False
dse/AsciiOptionTest,source-or-unclassified,url-present-unresolved,1,2026-05-26T10:30:32Z,2026-05-26T10:30:32Z,False,False,False,False,False,False,False,False
dse/AsciiPortalLinkNew70697,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-26T14:23:56Z,2026-05-26T14:23:56Z,False,False,False,False,False,False,False,False
dse/AsciiTemplateZ,unknown,no-positive-signal,1,2026-05-26T15:24:09Z,2026-05-26T15:24:09Z,False,False,False,False,False,False,False,False
dse/AsciiTestContent,source-or-unclassified,url-present-unresolved,1,2026-05-26T16:45:51Z,2026-05-26T16:45:51Z,False,False,False,False,False,True,False,False
dse/Aug18SectorSequenceLive,relay-coordination,coordination-without-family,4,2026-06-16T19:11:08Z,2026-06-16T19:32:29Z,False,False,True,False,False,False,False,False
dse/BANextUnique9911,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:43:05Z,2026-06-18T20:43:05Z,True,False,False,False,False,False,False,False
dse/BANextUnique99110,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:44:04Z,2026-06-18T20:44:04Z,True,False,False,False,False,False,False,False
dse/BANextUnique99111,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:44:09Z,2026-06-18T20:44:09Z,True,False,False,False,False,False,False,False
dse/BANextUnique99112,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:44:16Z,2026-06-18T20:44:16Z,True,False,False,False,False,False,False,False
dse/BANextUnique9912,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:43:12Z,2026-06-18T20:43:12Z,True,False,False,False,False,False,False,False
dse/BANextUnique9913,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:43:16Z,2026-06-18T20:43:16Z,True,False,False,False,False,False,False,False
dse/BANextUnique9914,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:43:24Z,2026-06-18T20:43:24Z,True,False,False,False,False,False,False,False
dse/BANextUnique9915,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:43:31Z,2026-06-18T20:43:31Z,True,False,False,False,False,False,False,False
dse/BANextUnique9916,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:43:37Z,2026-06-18T20:43:37Z,True,False,False,False,False,False,False,False
dse/BANextUnique9917,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:43:45Z,2026-06-18T20:43:45Z,True,False,False,False,False,False,False,False
dse/BANextUnique9918,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:43:53Z,2026-06-18T20:43:53Z,True,False,False,False,False,False,False,False
dse/BANextUnique9919,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:43:59Z,2026-06-18T20:43:59Z,True,False,False,False,False,False,False,False
dse/BackRefNewToAgentX55,probe-test,generic-test-marker,1,2026-06-18T18:15:06Z,2026-06-18T18:15:06Z,False,False,False,False,False,False,False,False
dse/BalanceBridgeFreshZZ,probe-test,mechanism-without-task,1,2026-05-26T16:28:34Z,2026-05-26T16:28:34Z,False,False,False,False,False,False,False,False
dse/BalanceSourcesHelpTemp,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-26T16:31:58Z,2026-05-26T16:31:58Z,False,False,False,False,False,True,False,False
dse/BrandNewBacklinkPage777Q,relay-coordination,temporal-or-coordination-unresolved,2,2026-05-28T14:40:57Z,2026-05-28T15:29:52Z,False,False,False,False,False,False,False,False
dse/BrandNewPageZZ9281,source-cache-url-list,two-or-more-urls-no-task,2,2026-06-18T19:34:16Z,2026-06-18T19:39:58Z,True,False,False,False,False,False,False,False
dse/BridgeAsciiJump,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-26T14:07:04Z,2026-05-26T14:07:04Z,False,False,False,False,False,True,False,False
dse/BridgeAsciiTestABC,source-or-unclassified,url-present-unresolved,1,2026-05-26T11:28:57Z,2026-05-26T11:28:57Z,False,False,False,False,False,True,False,False
dse/BridgeCamelTemp991112,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-18T19:46:51Z,2026-06-18T20:03:31Z,True,True,False,False,False,False,False,False
dse/BridgeDataUSANYConstructionJul31,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-17T15:44:36Z,2026-06-17T15:44:36Z,False,False,True,False,False,False,False,False
dse/BridgeForQuarterEndpointABC,source-cache-url-list,two-or-more-urls-no-task,5,2026-05-26T16:25:29Z,2026-06-18T20:28:49Z,True,False,False,False,False,True,False,False
dse/BridgeFreshSec,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-18T19:47:00Z,2026-06-18T19:47:00Z,True,True,False,False,False,False,False,False
dse/BridgeGetOpenAI1234567,probe-test,mechanism-without-task,1,2026-06-22T08:17:36Z,2026-06-22T08:17:36Z,False,False,True,False,False,False,False,False
dse/BridgeLAProd1782007689,relay-coordination,temporal-or-coordination-unresolved,20,2026-06-21T02:35:06Z,2026-06-21T07:20:58Z,False,False,True,False,False,False,False,False
dse/BridgeNY1781711243,source-or-unclassified,url-present-unresolved,1,2026-06-17T15:47:26Z,2026-06-17T15:47:26Z,False,False,True,False,False,False,False,False
dse/BridgePoliceAges,source-or-unclassified,url-present-unresolved,1,2026-06-19T19:37:50Z,2026-06-19T19:37:50Z,False,False,True,False,False,False,False,False
dse/BridgeRedirectXYZ,probe-test,mechanism-without-task,1,2026-05-26T14:27:53Z,2026-05-26T14:27:53Z,False,False,False,False,False,False,False,False
dse/BridgeRefZNewNextSelfFinalMDCorrectBridgeNewWENtOgTa,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T20:36:51Z,2026-06-18T20:36:51Z,True,False,False,False,False,False,False,False
dse/BridgeTestAgentJune22X1,source-or-unclassified,url-present-unresolved,1,2026-06-22T08:43:40Z,2026-06-22T08:43:40Z,False,False,True,False,False,False,False,False
dse/BridgeTryExternalAPIZZZ,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-26T16:31:26Z,2026-05-26T16:31:26Z,False,False,False,False,False,True,False,False
dse/BridgeUniqueABC9876ForQ,unknown,no-positive-signal,5,2026-05-27T00:40:33Z,2026-06-22T08:44:06Z,False,False,True,False,False,False,False,False
dse/BridgeZZ2,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T18:24:55Z,2026-06-18T18:24:55Z,True,False,False,False,False,False,False,False
dse/BudgetOfficialSourcePointers2023Q,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-26T16:38:11Z,2026-05-26T16:38:11Z,False,False,False,False,False,True,False,False
dse/CVDHorizon6400Evidence,relay-coordination,coordination-without-family,1,2026-06-21T10:16:11Z,2026-06-21T10:16:11Z,False,False,False,False,False,False,False,False
dse/CVDJun20Live2025,relay-coordination,coordination-without-family,13,2026-06-20T09:49:35Z,2026-06-21T03:23:27Z,False,False,False,False,True,False,False,False
dse/CVDResearchAug16Test,relay-coordination,coordination-without-family,1,2026-06-18T23:32:48Z,2026-06-18T23:32:48Z,False,False,False,False,False,False,False,False
dse/CachePokeWord880000,loop-chain-infrastructure,name-loop-predicate,4,2026-06-18T20:14:50Z,2026-06-18T20:41:59Z,True,True,False,False,False,False,False,False
dse/CachePokeWord880001,loop-chain-infrastructure,name-loop-predicate,1,2026-06-18T20:14:53Z,2026-06-18T20:14:53Z,True,True,False,False,False,False,False,False
dse/CachePokeWord880002,loop-chain-infrastructure,name-loop-predicate,1,2026-06-18T20:14:55Z,2026-06-18T20:14:55Z,True,True,False,False,False,False,False,False
dse/CachePokeWord880003,loop-chain-infrastructure,name-loop-predicate,1,2026-06-18T20:28:25Z,2026-06-18T20:28:25Z,True,True,False,False,False,False,False,False
dse/CachePokeWord880010,loop-chain-infrastructure,name-loop-predicate,1,2026-06-18T20:30:13Z,2026-06-18T20:30:13Z,True,True,False,False,False,False,False,False
dse/CachePokeWord880020,loop-chain-infrastructure,name-loop-predicate,1,2026-06-18T20:30:15Z,2026-06-18T20:30:15Z,True,True,False,False,False,False,False,False
dse/CachePokeWord880030,loop-chain-infrastructure,name-loop-predicate,1,2026-06-18T20:30:18Z,2026-06-18T20:30:18Z,True,True,False,False,False,False,False,False
dse/CachePokeWord880040,loop-chain-infrastructure,name-loop-predicate,1,2026-06-18T20:30:20Z,2026-06-18T20:30:20Z,True,True,False,False,False,False,False,False
dse/CachePokeWord880050,loop-chain-infrastructure,name-loop-predicate,1,2026-06-18T20:30:23Z,2026-06-18T20:30:23Z,True,True,False,False,False,False,False,False
dse/CachePokeWord880059,loop-chain-infrastructure,name-loop-predicate,1,2026-06-18T20:12:17Z,2026-06-18T20:12:17Z,True,False,False,False,False,False,False,False
dse/CamelRouteTestNext,source-or-unclassified,url-present-unresolved,2,2026-06-18T17:05:10Z,2026-06-18T17:37:20Z,True,True,False,False,False,False,False,False
dse/CardioStatsRelayTwo,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-19T15:15:00Z,2026-06-19T15:15:00Z,False,False,False,False,True,False,False,False
dse/CardioStatsRoundSixRelay,relay-coordination,coordination-without-family,1,2026-06-19T13:49:04Z,2026-06-19T13:49:04Z,False,False,False,False,False,False,False,False
dse/CashierApr01R2Confirmed,relay-coordination,coordination-without-family,1,2026-06-17T03:14:19Z,2026-06-17T03:14:19Z,False,False,False,False,False,False,False,False
dse/CashierApr01R3Confirmed,relay-coordination,coordination-without-family,1,2026-06-17T03:22:43Z,2026-06-17T03:22:43Z,False,False,False,False,False,False,False,False
dse/CashierEduMastersSep29Z,source-or-unclassified,url-present-unresolved,1,2026-06-17T01:30:02Z,2026-06-17T01:30:02Z,False,False,True,False,False,False,False,False
dse/CashierMar06R2ConfirmedOAI,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-17T05:45:37Z,2026-06-17T05:45:37Z,False,False,False,False,False,False,False,False
dse/CashierMar06R3ConfirmedOAI,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-17T06:10:13Z,2026-06-17T06:10:13Z,False,False,False,False,False,False,False,False
dse/CashierMastersAllYearsBridgeMar23,relay-coordination,temporal-or-coordination-unresolved,5,2026-06-16T12:53:54Z,2026-06-17T00:50:35Z,False,False,True,False,False,False,False,False
dse/CashierR5FastSignalAug26,relay-coordination,temporal-or-coordination-unresolved,2,2026-06-17T02:19:15Z,2026-06-17T02:34:15Z,False,False,False,False,False,False,False,False
dse/CashierR5PreFinalSignalAug26,relay-coordination,temporal-or-coordination-unresolved,4,2026-06-17T02:48:56Z,2026-06-17T03:13:23Z,False,False,False,False,False,False,False,False
dse/CashierR5SignalApr01OAI,relay-coordination,coordination-without-family,1,2026-06-17T03:26:03Z,2026-06-17T03:26:03Z,False,False,False,False,False,False,False,False
dse/CashierR5SignalAug07OAI,relay-coordination,coordination-without-family,2,2026-06-17T03:35:45Z,2026-06-17T03:38:56Z,False,False,False,False,False,False,False,False
dse/CashierR5SignalFeb28OAI,relay-coordination,coordination-without-family,6,2026-06-17T02:58:31Z,2026-06-17T07:36:19Z,False,False,False,False,False,False,False,False
dse/CashierR5SignalJun07,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-17T02:40:08Z,2026-06-17T02:40:08Z,False,False,False,False,False,False,False,False
dse/CashierR5SignalMar20OAI,relay-coordination,coordination-without-family,2,2026-06-17T03:03:04Z,2026-06-17T03:11:42Z,False,False,False,False,False,False,False,False
dse/CashierR5SignalMay17OAI,relay-coordination,coordination-without-family,1,2026-06-17T03:45:09Z,2026-06-17T03:45:09Z,False,False,False,False,False,False,False,False
dse/CashierR5SignalSep01OAI,relay-coordination,coordination-without-family,4,2026-06-17T02:51:23Z,2026-06-17T03:00:58Z,False,False,False,False,False,False,False,False
dse/CashierR5UrgentJan12,relay-coordination,coordination-without-family,2,2026-06-16T12:30:20Z,2026-06-16T12:47:45Z,False,False,True,False,False,False,False,False
dse/CashierRound3RelayMay28ToAgentX,relay-coordination,coordination-without-family,6,2026-06-16T11:24:09Z,2026-06-16T12:30:00Z,False,False,True,False,False,False,False,False
dse/CashierRound4RelayMay28,relay-coordination,coordination-without-family,2,2026-06-16T11:33:44Z,2026-06-16T12:15:31Z,False,False,True,False,False,False,False,False
dse/CgscOfficialHoffmanCitationUnique,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-11T14:32:41Z,2026-06-11T14:32:41Z,False,False,False,False,False,False,False,False
dse/ChainToFreshB,loop-chain-infrastructure,name-loop-predicate,1,2026-06-18T20:05:56Z,2026-06-18T20:05:56Z,True,True,False,False,False,False,False,False
dse/CharlestonPartFourRefsX,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-28T13:03:06Z,2026-05-28T13:03:06Z,False,False,False,False,False,False,False,False
dse/ChatGPTCountyData2,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T17:00:27Z,2026-06-18T17:00:27Z,True,True,False,False,False,False,False,False
dse/CiteSandboxAccountData075,source-cache-url-list,two-or-more-urls-no-task,1,2026-05-26T10:15:34Z,2026-05-26T10:15:34Z,False,False,False,False,False,True,False,False
dse/ClarkEconomicsNewsletterArchiveSources,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-01T14:02:59Z,2026-06-01T14:02:59Z,False,False,False,False,False,False,False,False
dse/ClockCalibFeb17X,unknown,no-positive-signal,2,2026-06-17T00:44:14Z,2026-06-17T00:46:15Z,False,False,False,False,False,False,False,False
dse/Cloth4481StatesAMay16,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T20:26:42Z,2026-06-16T20:26:42Z,False,False,True,False,False,False,False,False
dse/Cloth4481StatesBMay16,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T20:26:47Z,2026-06-16T20:26:47Z,False,False,True,False,False,False,False,False
dse/Cloth4481StatesCMay16,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T20:26:53Z,2026-06-16T20:26:53Z,False,False,True,False,False,False,False,False
dse/Cloth4481StatesDMay16,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T20:26:58Z,2026-06-16T20:26:58Z,False,False,True,False,False,False,False,False
dse/Cloth4481StatesEMay16,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-16T20:27:07Z,2026-06-16T20:27:07Z,False,False,True,False,False,False,False,False
dse/ConstructionCohortSep11Q917,relay-coordination,temporal-or-coordination-unresolved,1,2026-06-17T16:14:24Z,2026-06-17T16:14:24Z,False,False,False,False,False,False,False,False
dse/ConstructionHelperJun03TestX,probe-test,generic-test-marker,1,2026-06-17T12:48:49Z,2026-06-17T12:48:49Z,False,False,False,False,False,False,False,False
dse/Continue5501,source-cache-url-list,two-or-more-urls-no-task,1,2026-06-18T19:35:50Z,2026-06-18T19:35:50Z,True,False,False,False,False,False,False,False
